locationID,arrestBorough,latitude,longitude
POINT (-73.80715565705358 40.682539936413704),Queens,40.6825399364137,-73.80715565705358
POINT (-73.814705 40.735693),Queens,40.735693,-73.814705
POINT (-73.94169906865673 40.649395346841224),Brooklyn,40.64939534684122,-73.94169906865673
POINT (-73.98443144128737 40.72876860354676),Manhattan,40.72876860354676,-73.98443144128737
POINT (-73.962821 40.577312),Brooklyn,40.577312,-73.962821
POINT (-73.94772910865832 40.68029072919837),Brooklyn,40.68029072919837,-73.94772910865832
POINT (-73.996953 40.753659),Manhattan,40.753659,-73.996953
POINT (-74.00152023494375 40.625983359967854),Brooklyn,40.625983359967854,-74.00152023494375
POINT (-73.949631 40.786211),Manhattan,40.786211,-73.949631
POINT (-73.973418 40.792408),Manhattan,40.792408,-73.973418
POINT (-73.8853162826781 40.87733403387919),Bronx,40.87733403387919,-73.8853162826781
POINT (-73.902827 40.860115),Bronx,40.860115,-73.902827
POINT (-73.88095 40.665835),Brooklyn,40.665835,-73.88095
POINT (-73.9332958838531 40.70998715512818),Brooklyn,40.70998715512818,-73.9332958838531
POINT (-74.13210631902845 40.60815413152057),Staten Island,40.60815413152057,-74.13210631902845
POINT (-73.835953 40.770262),Queens,40.770262,-73.835953
POINT (-74.00629835586984 40.67760431723382),Brooklyn,40.67760431723382,-74.00629835586984
POINT (-73.88641345947912 40.66477971350937),Brooklyn,40.66477971350937,-73.88641345947912
POINT (-73.926158 40.823786),Bronx,40.823786,-73.926158
POINT (-73.92058 40.738494),Queens,40.738494,-73.92058
POINT (-73.886252 40.747391),Queens,40.747391,-73.886252
POINT (-73.750767 40.679492),Queens,40.679492,-73.750767
POINT (-73.97675929356365 40.74347369803011),Manhattan,40.74347369803011,-73.97675929356365
POINT (-73.92854995715459 40.72935956904752),Queens,40.72935956904752,-73.92854995715459
POINT (-73.75615 40.606656),Queens,40.606656,-73.75615
POINT (-73.90802316772539 40.83176758612164),Bronx,40.83176758612164,-73.90802316772539
POINT (-73.983532 40.778516),Manhattan,40.778516,-73.983532
POINT (-73.819855 40.670616),Queens,40.670616,-73.819855
POINT (-73.91690599141633 40.82839009510542),Bronx,40.82839009510542,-73.91690599141633
POINT (-73.89684145753063 40.67175029696537),Brooklyn,40.67175029696537,-73.89684145753063
POINT (-73.844467 40.879077),Bronx,40.879077,-73.844467
POINT (-74.026111 40.628284),Brooklyn,40.628284,-74.026111
POINT (-73.918721 40.668501),Brooklyn,40.668501,-73.918721
POINT (-73.98817669911575 40.748289726324444),Manhattan,40.74828972632445,-73.98817669911575
POINT (-73.981657 40.742308),Manhattan,40.742308,-73.981657
POINT (-73.806756 40.678667),Queens,40.678667,-73.806756
POINT (-74.000831 40.60616),Brooklyn,40.60616,-74.000831
POINT (-73.988084 40.688194),Brooklyn,40.688194,-73.988084
POINT (-73.898984 40.867779),Bronx,40.867779,-73.898984
POINT (-73.74654319698051 40.715760464390726),Queens,40.715760464390726,-73.74654319698051
POINT (-73.967797 40.753747),Manhattan,40.753747,-73.967797
POINT (-73.86619914134134 40.86243993658886),Bronx,40.86243993658886,-73.86619914134134
POINT (-73.952227 40.74945),Queens,40.74945,-73.952227
POINT (-74.00539 40.743462),Manhattan,40.743462,-74.00539
POINT (-73.90067983842604 40.87567676046003),Bronx,40.87567676046003,-73.90067983842604
POINT (-73.998408 40.647942),Brooklyn,40.647942,-73.998408
POINT (-73.913955 40.814603),Bronx,40.814603,-73.913955
POINT (-73.86720685352984 40.823081949961264),Bronx,40.823081949961264,-73.86720685352984
POINT (-74.106642 40.635216),Staten Island,40.635216,-74.106642
POINT (-73.931699 40.677488),Brooklyn,40.677488,-73.931699
POINT (-73.885472 40.872604),Bronx,40.872604,-73.885472
POINT (-73.817347 40.688883),Queens,40.688883,-73.817347
POINT (-73.921399 40.83938),Bronx,40.83938,-73.921399
POINT (-73.856255 40.749127),Queens,40.749127,-73.856255
POINT (-73.78869213192749 40.707468504770816),Queens,40.707468504770816,-73.78869213192749
POINT (-73.87156259700366 40.681685649972536),Brooklyn,40.681685649972536,-73.87156259700366
POINT (-73.9092916195102 40.64881716154546),Brooklyn,40.64881716154546,-73.9092916195102
POINT (-73.931622 40.847115),Manhattan,40.847115,-73.931622
POINT (-73.9509287180596 40.78586636630997),Manhattan,40.78586636630997,-73.9509287180596
POINT (-73.86132 40.875755),Bronx,40.875755,-73.86132
POINT (-73.938409 40.726195),Brooklyn,40.726195,-73.938409
POINT (-73.931745 40.852038),Manhattan,40.852038,-73.931745
POINT (-73.901582 40.823415),Bronx,40.823415,-73.901582
POINT (-73.941634 40.835958),Manhattan,40.835958,-73.941634
POINT (-73.90174369551133 40.83845950649731),Bronx,40.83845950649731,-73.90174369551133
POINT (-73.940514 40.688126),Brooklyn,40.688126,-73.940514
POINT (-73.89037706677782 40.67659708527219),Brooklyn,40.67659708527219,-73.89037706677782
POINT (-74.17840919627623 40.526710679505484),Staten Island,40.52671067950549,-74.17840919627623
POINT (-73.94487994277772 40.834060968396635),Manhattan,40.83406096839664,-73.94487994277772
POINT (-73.796244 40.704923),Queens,40.704923,-73.796244
POINT (-73.903246 40.843593),Bronx,40.843593,-73.903246
POINT (-73.95703237692894 40.58303574559653),Brooklyn,40.58303574559653,-73.95703237692894
POINT (-73.88049664749286 40.70196815932552),Queens,40.70196815932552,-73.88049664749286
POINT (-74.009881 40.61163),Brooklyn,40.61163,-74.009881
POINT (-73.749101 40.602186),Queens,40.602186,-73.749101
POINT (-74.00832 40.606554),Brooklyn,40.606554,-74.00832
POINT (-73.83789871849564 40.696368866511946),Queens,40.696368866511946,-73.83789871849564
POINT (-73.83028219469837 40.685074118067476),Queens,40.68507411806748,-73.83028219469837
POINT (-73.81957 40.821079),Bronx,40.821079,-73.81957
POINT (-73.94011309554507 40.625682314300235),Brooklyn,40.62568231430024,-73.94011309554507
POINT (-73.919288 40.695894),Brooklyn,40.695894,-73.919288
POINT (-73.91273754043317 40.838322878409365),Bronx,40.838322878409365,-73.91273754043317
POINT (-73.957439 40.677155),Brooklyn,40.677155,-73.957439
POINT (-73.93454306783687 40.850416772620335),Manhattan,40.850416772620335,-73.93454306783687
POINT (-73.986612 40.76414),Manhattan,40.76414,-73.986612
POINT (-73.776836 40.673381),Queens,40.673381,-73.776836
POINT (-73.882114 40.755903),Queens,40.755903,-73.882114
POINT (-73.8027870320592 40.70771584228227),Queens,40.70771584228227,-73.8027870320592
POINT (-73.872038 40.749984),Queens,40.749984,-73.872038
POINT (-74.009038 40.714657),Manhattan,40.714657,-74.009038
POINT (-73.925634 40.692622),Brooklyn,40.692622,-73.925634
POINT (-73.940506 40.833442),Manhattan,40.833442,-73.940506
POINT (-73.909759 40.633538),Brooklyn,40.633538,-73.909759
POINT (-73.96939440358302 40.75770074799187),Manhattan,40.75770074799187,-73.96939440358302
POINT (-73.930835 40.655973),Brooklyn,40.655973,-73.930835
POINT (-73.882371 40.87792),Bronx,40.87792,-73.882371
POINT (-74.14691226344246 40.63115676247821),Staten Island,40.63115676247821,-74.14691226344246
POINT (-73.869155 40.746051),Queens,40.746051,-73.869155
POINT (-73.8957677301314 40.62988313090458),Brooklyn,40.62988313090458,-73.8957677301314
POINT (-73.997212 40.609055),Brooklyn,40.609055,-73.997212
POINT (-73.9543646447426 40.583081378596205),Brooklyn,40.583081378596205,-73.9543646447426
POINT (-73.98615773607547 40.720745898173185),Manhattan,40.72074589817319,-73.98615773607547
POINT (-73.860728 40.830995),Bronx,40.830995,-73.860728
POINT (-73.844249 40.838811),Bronx,40.838811,-73.844249
POINT (-73.926846 40.613585),Brooklyn,40.613585,-73.926846
POINT (-73.97636210296194 40.744099420244),Manhattan,40.744099420244,-73.97636210296194
POINT (-73.87851 40.84207),Bronx,40.84207,-73.87851
POINT (-73.99975857967785 40.641466717891056),Brooklyn,40.641466717891056,-73.99975857967785
POINT (-73.8838429075004 40.74579716825866),Queens,40.74579716825866,-73.8838429075004
POINT (-73.98654616696504 40.58365782790439),Brooklyn,40.58365782790439,-73.98654616696504
POINT (-73.94344887379259 40.681046262659976),Brooklyn,40.681046262659976,-73.94344887379259
POINT (-74.064287 40.609517),Staten Island,40.609517,-74.064287
POINT (-73.770284 40.706903),Queens,40.706903,-73.770284
POINT (-73.880938 40.843378),Bronx,40.843378,-73.880938
POINT (-73.896363 40.653991),Brooklyn,40.653991,-73.896363
POINT (-73.954337 40.652402),Brooklyn,40.652402,-73.954337
POINT (-73.91949429215178 40.72892815657349),Queens,40.72892815657349,-73.91949429215178
POINT (-73.988379 40.747162),Manhattan,40.747162,-73.988379
POINT (-74.007852 40.63541),Brooklyn,40.63541,-74.007852
POINT (-74.03141 40.61896),Brooklyn,40.61896,-74.03141
POINT (-73.809284 40.702697),Queens,40.702697,-73.809284
POINT (-74.00532938650687 40.64300641919425),Brooklyn,40.64300641919425,-74.00532938650687
POINT (-74.01466 40.716742),Manhattan,40.716742,-74.01466
POINT (-74.192222 40.53277),Staten Island,40.53277,-74.192222
POINT (-74.108107 40.611897),Staten Island,40.611897,-74.108107
POINT (-73.950681 40.786203),Manhattan,40.786203,-73.950681
POINT (-73.95497502472921 40.66562022076757),Brooklyn,40.66562022076757,-73.95497502472921
POINT (-73.90247539878453 40.67706360898692),Brooklyn,40.67706360898692,-73.90247539878453
POINT (-73.905002 40.878618),Bronx,40.878618,-73.905002
POINT (-73.867454 40.862279),Bronx,40.862279,-73.867454
POINT (-73.915526 40.648814),Brooklyn,40.648814,-73.915526
POINT (-73.983984 40.744902),Manhattan,40.744902,-73.983984
POINT (-73.891982 40.848735),Bronx,40.848735,-73.891982
POINT (-74.08464758053962 40.6152063440453),Staten Island,40.6152063440453,-74.08464758053962
POINT (-73.90551013271853 40.76163770808741),Queens,40.76163770808741,-73.90551013271853
POINT (-73.886979 40.681496),Brooklyn,40.681496,-73.886979
POINT (-73.794229 40.781511),Queens,40.781511,-73.794229
POINT (-73.9075067551117 40.70415590963351),Queens,40.70415590963351,-73.9075067551117
POINT (-73.879411 40.672359),Brooklyn,40.672359,-73.879411
POINT (-73.975828 40.722046),Manhattan,40.722046,-73.975828
POINT (-73.78434367561663 40.67469602856859),Queens,40.67469602856859,-73.78434367561663
POINT (-73.90871 40.847643),Bronx,40.847643,-73.90871
POINT (-73.860494 40.889893),Bronx,40.889893,-73.860494
POINT (-73.945248 40.637618),Brooklyn,40.637618,-73.945248
POINT (-73.823884 40.734429),Queens,40.734429,-73.823884
POINT (-73.93301142911773 40.59463750486992),Brooklyn,40.59463750486992,-73.93301142911773
POINT (-73.94068846295228 40.7119619413068),Brooklyn,40.7119619413068,-73.94068846295228
POINT (-73.793473 40.694585),Queens,40.694585,-73.793473
POINT (-73.80157283326487 40.701214136062475),Queens,40.70121413606248,-73.80157283326487
POINT (-73.876043 40.667936),Brooklyn,40.667936,-73.876043
POINT (-73.99776845166649 40.674741668197576),Brooklyn,40.674741668197576,-73.99776845166649
POINT (-73.901755 40.846253),Bronx,40.846253,-73.901755
POINT (-74.004048 40.752951),Manhattan,40.752951,-74.004048
POINT (-73.938313 40.817591),Manhattan,40.817591,-73.938313
POINT (-73.895508 40.678234),Brooklyn,40.678234,-73.895508
POINT (-73.978833 40.744751),Manhattan,40.744751,-73.978833
POINT (-73.762778 40.597187),Queens,40.597187,-73.762778
POINT (-73.878025 40.747252),Queens,40.747252,-73.878025
POINT (-74.004538 40.744633),Manhattan,40.744633,-74.004538
POINT (-73.9329578050556 40.68749633337978),Brooklyn,40.68749633337978,-73.9329578050556
POINT (-73.99374164534588 40.71236131720802),Manhattan,40.71236131720802,-73.99374164534588
POINT (-73.80432297263866 40.68334211919583),Queens,40.68334211919583,-73.80432297263866
POINT (-73.89179908932611 40.67118024090239),Brooklyn,40.67118024090239,-73.89179908932611
POINT (-73.844579 40.721709),Queens,40.721709,-73.844579
POINT (-73.983807 40.678512),Brooklyn,40.678512,-73.983807
POINT (-73.92362320164666 40.84423721492506),Bronx,40.84423721492506,-73.92362320164666
POINT (-73.96809 40.679804),Brooklyn,40.679804,-73.96809
POINT (-73.9078565281775 40.67811654854111),Brooklyn,40.67811654854111,-73.9078565281775
POINT (-73.954752 40.694739),Brooklyn,40.694739,-73.954752
POINT (-73.99021 40.754112),Manhattan,40.754112,-73.99021
POINT (-73.915225 40.701832),Brooklyn,40.701832,-73.915225
POINT (-73.87947 40.74918),Queens,40.74918,-73.87947
POINT (-73.924076 40.864885),Manhattan,40.864885,-73.924076
POINT (-73.935571 40.804035),Manhattan,40.804035,-73.935571
POINT (-73.79561752237835 40.70975367956434),Queens,40.70975367956434,-73.79561752237835
POINT (-74.086133 40.639342),Staten Island,40.639342,-74.086133
POINT (-73.9353179993989 40.80436637515966),Manhattan,40.80436637515966,-73.9353179993989
POINT (-73.839542 40.789236),Queens,40.789236,-73.839542
POINT (-73.933502 40.84584),Manhattan,40.84584,-73.933502
POINT (-73.790142 40.708899),Queens,40.708899,-73.790142
POINT (-73.81705327336773 40.67579570667393),Queens,40.67579570667393,-73.81705327336773
POINT (-73.93520311252637 40.651513588081556),Brooklyn,40.65151358808156,-73.93520311252637
POINT (-73.793027 40.68514),Queens,40.68514,-73.793027
POINT (-73.93862413608063 40.67786259713889),Brooklyn,40.67786259713889,-73.93862413608063
POINT (-73.89015 40.739197),Queens,40.739197,-73.89015
POINT (-73.97623531488374 40.7656758411071),Manhattan,40.7656758411071,-73.97623531488374
POINT (-73.80551642416636 40.7018823573037),Queens,40.7018823573037,-73.80551642416636
POINT (-73.90763652878918 40.64172880711943),Brooklyn,40.64172880711943,-73.90763652878918
POINT (-73.988752 40.615465),Brooklyn,40.615465,-73.988752
POINT (-73.831369 40.753461),Queens,40.753461,-73.831369
POINT (-73.949534 40.688587),Brooklyn,40.688587,-73.949534
POINT (-73.77371730049295 40.67214492831505),Queens,40.67214492831505,-73.77371730049295
POINT (-73.90837825701172 40.87568312914852),Bronx,40.87568312914852,-73.90837825701172
POINT (-73.86425265444069 40.68958769870425),Queens,40.68958769870425,-73.86425265444069
POINT (-73.87800049039276 40.88744620737977),Bronx,40.88744620737977,-73.87800049039276
POINT (-74.00411290145611 40.6081448889704),Brooklyn,40.6081448889704,-74.00411290145611
POINT (-73.89459101393768 40.863962484432506),Bronx,40.863962484432506,-73.89459101393768
POINT (-73.90343497588144 40.880822651473856),Bronx,40.880822651473856,-73.90343497588144
POINT (-73.88541 40.848594),Bronx,40.848594,-73.88541
POINT (-73.984975721616 40.77912378724424),Manhattan,40.77912378724424,-73.984975721616
POINT (-73.757179 40.696715),Queens,40.696715,-73.757179
POINT (-73.981939155722 40.5791996371707),Brooklyn,40.5791996371707,-73.981939155722
POINT (-73.94111801372381 40.83411400335916),Manhattan,40.83411400335916,-73.94111801372381
POINT (-73.98717987386496 40.73329229863372),Manhattan,40.73329229863372,-73.98717987386496
POINT (-73.924256 40.812604),Bronx,40.812604,-73.924256
POINT (-73.973835 40.789302),Manhattan,40.789302,-73.973835
POINT (-73.905249 40.669185),Brooklyn,40.669185,-73.905249
POINT (-73.865371 40.749592),Queens,40.749592,-73.865371
POINT (-74.00360172624569 40.67928148999495),Brooklyn,40.67928148999495,-74.00360172624569
POINT (-73.891149 40.820585),Bronx,40.820585,-73.891149
POINT (-73.94958277277723 40.679635555443845),Brooklyn,40.679635555443845,-73.94958277277723
POINT (-73.94202969555906 40.67118632427035),Brooklyn,40.67118632427035,-73.94202969555906
POINT (-73.99657888656024 40.742811762496274),Manhattan,40.742811762496274,-73.99657888656024
POINT (-73.889767 40.852919),Bronx,40.852919,-73.889767
POINT (-74.010265 40.70948),Manhattan,40.70948,-74.010265
POINT (-74.004308 40.723537),Manhattan,40.723537,-74.004308
POINT (-73.897012 40.754335),Queens,40.754335,-73.897012
POINT (-73.909405 40.631034),Brooklyn,40.631034,-73.909405
POINT (-74.194009383965 40.589750232136524),Staten Island,40.58975023213653,-74.194009383965
POINT (-73.73695719095745 40.71793203418544),Queens,40.71793203418544,-73.73695719095745
POINT (-73.86907733679193 40.752028384252455),Queens,40.752028384252455,-73.86907733679193
POINT (-73.98085563009121 40.729723239552285),Manhattan,40.729723239552285,-73.98085563009121
POINT (-73.92947985315024 40.71323742488745),Brooklyn,40.71323742488745,-73.92947985315024
POINT (-73.91239671323575 40.83093659808403),Bronx,40.83093659808403,-73.91239671323575
POINT (-74.00846 40.712894),Manhattan,40.712894,-74.00846
POINT (-73.88781639003433 40.76720190198075),Queens,40.76720190198075,-73.88781639003433
POINT (-73.86769 40.736534),Queens,40.736534,-73.86769
POINT (-73.837003 40.671047),Queens,40.671047,-73.837003
POINT (-73.755726 40.60311),Queens,40.60311,-73.755726
POINT (-73.861377 40.83708),Bronx,40.83708,-73.861377
POINT (-73.967728 40.648641),Brooklyn,40.648641,-73.967728
POINT (-73.876986 40.833827),Bronx,40.833827,-73.876986
POINT (-73.82970516862927 40.693593047850285),Queens,40.693593047850285,-73.82970516862927
POINT (-73.902206 40.859328),Bronx,40.859328,-73.902206
POINT (-73.753924 40.608822),Queens,40.608822,-73.753924
POINT (-73.848434 40.712257),Queens,40.712257,-73.848434
POINT (-73.94800821023537 40.817116544476946),Manhattan,40.81711654447695,-73.94800821023537
POINT (-73.98884607669734 40.69502226625595),Brooklyn,40.69502226625595,-73.98884607669734
POINT (-73.931714 40.609507),Brooklyn,40.609507,-73.931714
POINT (-73.886869 40.637067),Brooklyn,40.637067,-73.886869
POINT (-73.99997115964543 40.673967663261806),Brooklyn,40.673967663261806,-73.99997115964543
POINT (-73.992093 40.640482),Brooklyn,40.640482,-73.992093
POINT (-73.9625486602748 40.75481399835215),Manhattan,40.75481399835215,-73.9625486602748
POINT (-73.989309 40.75535),Manhattan,40.75535,-73.989309
POINT (-73.865132 40.843863),Bronx,40.843863,-73.865132
POINT (-73.864775 40.818937),Bronx,40.818937,-73.864775
POINT (-73.864209 40.840566),Bronx,40.840566,-73.864209
POINT (-73.772356 40.662604),Queens,40.662604,-73.772356
POINT (-73.92923520885152 40.69564332701272),Brooklyn,40.69564332701272,-73.92923520885152
POINT (-73.98378 40.68848),Brooklyn,40.68848,-73.98378
POINT (-74.230328 40.526138),Staten Island,40.526138,-74.230328
POINT (-73.74850346438102 40.68286036661833),Queens,40.68286036661833,-73.74850346438102
POINT (-73.91796862508859 40.72850164244662),Queens,40.72850164244662,-73.91796862508859
POINT (-73.81480374496667 40.690045741708076),Queens,40.69004574170808,-73.81480374496667
POINT (-74.13262066832662 40.63501409815148),Staten Island,40.63501409815148,-74.13262066832662
POINT (-73.823041 40.781705),Queens,40.781705,-73.823041
POINT (-74.008347 40.711692),Manhattan,40.711692,-74.008347
POINT (-73.98950536853718 40.767815967321724),Manhattan,40.76781596732173,-73.98950536853718
POINT (-73.868013 40.734478),Queens,40.734478,-73.868013
POINT (-74.00303012799506 40.71558379724166),Manhattan,40.71558379724166,-74.00303012799506
POINT (-73.89942603673391 40.86788073983483),Bronx,40.86788073983483,-73.89942603673391
POINT (-73.957989 40.76038),Manhattan,40.76038,-73.957989
POINT (-73.922886 40.683781),Brooklyn,40.683781,-73.922886
POINT (-74.075473 40.628641),Staten Island,40.628641,-74.075473
POINT (-73.838091 40.859952),Bronx,40.859952,-73.838091
POINT (-73.878321 40.824932),Bronx,40.824932,-73.878321
POINT (-73.881263 40.662606),Brooklyn,40.662606,-73.881263
POINT (-73.904692 40.663175),Brooklyn,40.663175,-73.904692
POINT (-73.96562818066359 40.79545628906955),Manhattan,40.79545628906955,-73.96562818066359
POINT (-73.878538 40.749278),Queens,40.749278,-73.878538
POINT (-73.91194689088798 40.843174924598564),Bronx,40.84317492459856,-73.91194689088798
POINT (-73.737328 40.677908),Queens,40.677908,-73.737328
POINT (-73.73328029205707 40.74430353659957),Queens,40.74430353659957,-73.73328029205707
POINT (-73.96035625642878 40.81795859068469),Manhattan,40.81795859068469,-73.96035625642878
POINT (-73.86261 40.883928),Bronx,40.883928,-73.86261
POINT (-73.781193 40.694155),Queens,40.694155,-73.781193
POINT (-73.913231 40.67647),Brooklyn,40.67647,-73.913231
POINT (-73.789812 40.726371),Queens,40.726371,-73.789812
POINT (-73.841362 40.693944),Queens,40.693944,-73.841362
POINT (-73.71325 40.75147),Queens,40.75147,-73.71325
POINT (-73.788365 40.70752),Queens,40.70752,-73.788365
POINT (-73.9887629364997 40.69619701882403),Brooklyn,40.69619701882403,-73.9887629364997
POINT (-74.21001077307257 40.54418838772392),Staten Island,40.54418838772392,-74.21001077307257
POINT (-73.847487 40.823465),Bronx,40.823465,-73.847487
POINT (-74.084235 40.637495),Staten Island,40.637495,-74.084235
POINT (-73.93515400522418 40.683498458967996),Brooklyn,40.683498458968,-73.93515400522418
POINT (-73.93952248062502 40.80437963647564),Manhattan,40.80437963647564,-73.93952248062502
POINT (-73.882744 40.679946),Brooklyn,40.679946,-73.882744
POINT (-73.937128 40.826982),Manhattan,40.826982,-73.937128
POINT (-73.945803 40.830249),Manhattan,40.830249,-73.945803
POINT (-73.95782904141866 40.81515533502317),Manhattan,40.81515533502317,-73.95782904141866
POINT (-73.94962 40.651253),Brooklyn,40.651253,-73.94962
POINT (-73.948615 40.675129),Brooklyn,40.675129,-73.948615
POINT (-73.852918 40.878533),Bronx,40.878533,-73.852918
POINT (-73.9985631371525 40.60202954810021),Brooklyn,40.60202954810021,-73.9985631371525
POINT (-73.87453 40.664446),Brooklyn,40.664446,-73.87453
POINT (-73.91426680035445 40.759366419237374),Queens,40.759366419237374,-73.91426680035445
POINT (-73.99174247588253 40.573431183042686),Brooklyn,40.573431183042686,-73.99174247588253
POINT (-73.91230985742006 40.699427690570836),Brooklyn,40.69942769057084,-73.91230985742006
POINT (-74.12928455104098 40.63884138985486),Staten Island,40.63884138985486,-74.12928455104098
POINT (-74.00708044681787 40.64132651610505),Brooklyn,40.64132651610505,-74.00708044681787
POINT (-74.164536 40.623537),Staten Island,40.623537,-74.164536
POINT (-73.88042604648486 40.825780750224084),Bronx,40.82578075022408,-73.88042604648486
POINT (-73.81385471688449 40.86465644529488),Bronx,40.86465644529488,-73.81385471688449
POINT (-73.820051 40.765064),Queens,40.765064,-73.820051
POINT (-73.737165 40.717882),Queens,40.717882,-73.737165
POINT (-73.99213817756585 40.75910436496298),Manhattan,40.75910436496298,-73.99213817756585
POINT (-73.88696591711197 40.67059370077494),Brooklyn,40.67059370077494,-73.88696591711197
POINT (-73.993047 40.742572),Manhattan,40.742572,-73.993047
POINT (-73.84318115522036 40.67215079116831),Queens,40.67215079116831,-73.84318115522036
POINT (-73.879478 40.845001),Bronx,40.845001,-73.879478
POINT (-74.02916111078318 40.640774079510436),Brooklyn,40.64077407951044,-74.02916111078318
POINT (-73.9817565316317 40.64153663545135),Brooklyn,40.64153663545135,-73.9817565316317
POINT (-73.77553 40.594027),Queens,40.594027,-73.77553
POINT (-73.950157 40.824613),Manhattan,40.824613,-73.950157
POINT (-73.922038 40.762024),Queens,40.762024,-73.922038
POINT (-73.911081 40.695908),Brooklyn,40.695908,-73.911081
POINT (-73.897441 40.861898),Bronx,40.861898,-73.897441
POINT (-73.864621 40.849018),Bronx,40.849018,-73.864621
POINT (-73.90001 40.663866),Brooklyn,40.663866,-73.90001
POINT (-73.97286581637756 40.7690154464281),Manhattan,40.7690154464281,-73.97286581637756
POINT (-73.917563 40.652931),Brooklyn,40.652931,-73.917563
POINT (-74.135086 40.63827),Staten Island,40.63827,-74.135086
POINT (-73.90155956816072 40.84810425706434),Bronx,40.84810425706434,-73.90155956816072
POINT (-73.876132 40.833944),Bronx,40.833944,-73.876132
POINT (-74.004285 40.606863),Brooklyn,40.606863,-74.004285
POINT (-73.965464 40.800774),Manhattan,40.800774,-73.965464
POINT (-73.946316 40.789323),Manhattan,40.789323,-73.946316
POINT (-73.896621 40.893068),Bronx,40.893068,-73.896621
POINT (-73.862889 40.829237),Bronx,40.829237,-73.862889
POINT (-73.956801 40.697879),Brooklyn,40.697879,-73.956801
POINT (-74.0005085935256 40.71098361559593),Manhattan,40.71098361559593,-74.0005085935256
POINT (-74.010214 40.614177),Brooklyn,40.614177,-74.010214
POINT (-73.960331 40.646521),Brooklyn,40.646521,-73.960331
POINT (-73.925108 40.814761),Bronx,40.814761,-73.925108
POINT (-73.979324 40.59316),Brooklyn,40.59316,-73.979324
POINT (-73.854592 40.870345),Bronx,40.870345,-73.854592
POINT (-73.90777498651822 40.859609702504734),Bronx,40.859609702504734,-73.90777498651822
POINT (-73.995138 40.75499),Manhattan,40.75499,-73.995138
POINT (-74.003825 40.740301),Manhattan,40.740301,-74.003825
POINT (-73.80492 40.734018),Queens,40.734018,-73.80492
POINT (-73.814592 40.701734),Queens,40.701734,-73.814592
POINT (-73.900958 40.861369),Bronx,40.861369,-73.900958
POINT (-73.95839925712613 40.7756424206893),Manhattan,40.7756424206893,-73.95839925712613
POINT (-73.9327260259442 40.85289693983939),Manhattan,40.85289693983939,-73.9327260259442
POINT (-73.88981862510757 40.658920172465315),Brooklyn,40.65892017246532,-73.88981862510757
POINT (-73.85744647883634 40.88104124619317),Bronx,40.88104124619317,-73.85744647883634
POINT (-73.916538 40.841841),Bronx,40.841841,-73.916538
POINT (-73.91685507575178 40.67249935698997),Brooklyn,40.67249935698997,-73.91685507575178
POINT (-73.98852418166187 40.721462540395656),Manhattan,40.721462540395656,-73.98852418166187
POINT (-73.90188706900202 40.6579210197629),Brooklyn,40.6579210197629,-73.90188706900202
POINT (-73.97419452293997 40.79656190621449),Manhattan,40.79656190621449,-73.97419452293997
POINT (-73.9569183907728 40.8155447486618),Manhattan,40.8155447486618,-73.9569183907728
POINT (-73.76929577205031 40.6966497879609),Queens,40.6966497879609,-73.76929577205031
POINT (-73.950861 40.811743),Manhattan,40.811743,-73.950861
POINT (-73.89388371667395 40.66149036540304),Brooklyn,40.66149036540304,-73.89388371667395
POINT (-73.892068 40.666649),Brooklyn,40.666649,-73.892068
POINT (-73.98183 40.666592),Brooklyn,40.666592,-73.98183
POINT (-73.79329130571162 40.69570177770523),Queens,40.69570177770523,-73.79329130571162
POINT (-73.82635750013299 40.853285411521384),Bronx,40.85328541152138,-73.82635750013299
POINT (-73.972941 40.791796),Manhattan,40.791796,-73.972941
POINT (-73.9379758555244 40.847709645266455),Manhattan,40.847709645266455,-73.9379758555244
POINT (-73.90264657791019 40.83887472350719),Bronx,40.83887472350719,-73.90264657791019
POINT (-73.983828 40.712844),Manhattan,40.712844,-73.983828
POINT (-73.93127811222519 40.86884279179812),Manhattan,40.86884279179812,-73.93127811222519
POINT (-73.909135 40.657734),Brooklyn,40.657734,-73.909135
POINT (-73.993067 40.621855),Brooklyn,40.621855,-73.993067
POINT (-73.998437 40.755561),Manhattan,40.755561,-73.998437
POINT (-73.894096 40.832767),Bronx,40.832767,-73.894096
POINT (-74.01457 40.70131),Manhattan,40.70131,-74.01457
POINT (-73.963014 40.654438),Brooklyn,40.654438,-73.963014
POINT (-73.89644171175607 40.85490664535194),Bronx,40.85490664535194,-73.89644171175607
POINT (-73.94851301204868 40.640944661791906),Brooklyn,40.64094466179191,-73.94851301204868
POINT (-73.95802302440075 40.6450711941141),Brooklyn,40.6450711941141,-73.95802302440075
POINT (-73.98795516481685 40.5762744652138),Brooklyn,40.5762744652138,-73.98795516481685
POINT (-74.162455 40.555639),Staten Island,40.555639,-74.162455
POINT (-73.96094047536597 40.62279003279514),Brooklyn,40.62279003279514,-73.96094047536597
POINT (-73.97395935519371 40.75144110475241),Manhattan,40.75144110475241,-73.97395935519371
POINT (-74.078517 40.632717),Staten Island,40.632717,-74.078517
POINT (-73.7879599278091 40.68139178354851),Queens,40.68139178354851,-73.7879599278091
POINT (-73.950358 40.680435),Brooklyn,40.680435,-73.950358
POINT (-73.932338 40.670658),Brooklyn,40.670658,-73.932338
